0,1,2,3
108674.69733599958,103296.08969170658,104810.93658059025,92202.36929799961
108167.38233599959,102154.12547453097,100388.68232932931,92231.39929799963
105234.97782649961,101676.17656155625,96748.57470219025,92366.67194349963
100976.87081699961,98606.24304112545,90659.20495615294,93387.76708899964
97325.6063074996,93991.15573957496,84954.90205756806,93980.95223449964
93206.73929799961,90014.69633116714,84321.43380505306,95608.34737999964
92202.36929799961,85628.0197189278,83812.90636132372,97139.09987999965
92231.39929799963,84653.90918504528,87336.43834106013,97483.94487999965
92366.67194349963,85038.7902020924,90168.4123618671,94762.69973549964
93387.76708899964,85684.72003284677,91635.75295908855,90381.05209099964
93980.95223449964,87432.65749480968,94731.88518356053,86478.96194649965
95608.34737999964,88856.79475525311,96134.23991026793,83370.53430199964
97139.09987999965,91336.10744147602,97556.4173130638,82902.51930199964
97483.94487999965,93518.73078619194,94721.20311652609,83186.99430199963
94762.69973549964,94165.97261931421,89102.08111773929,81312.72635149963
90381.05209099964,91079.90014784166,81629.06257380743,79708.01340099963
86478.96194649965,85906.27162665527,76079.8296778216,78260.66795049963
83370.53430199964,81381.99670058885,75634.66648732626,76522.57499999963
82902.51930199964,77800.88458504452,76564.92508104091,76857.47749999963
83186.99430199963,77213.9634653224,77829.42533439775,77126.98749999964
81312.72635149963,77786.84913402081,78011.76288370584,76912.48749999964
79708.01340099963,75918.8593244064,74730.18607242762,76794.60249999963
78260.66795049963,74343.97398333027,73090.04880501419,76810.36499999963
76522.57499999963,73136.08577815813,73259.63487567054,76111.85499999963
76857.47749999963,71380.49772304243,72619.41994917433,75545.06249999964
77126.98749999964,71784.74564657925,74469.91748966099,74961.12749999964
76912.48749999964,72404.07355526737,75058.75644524928,75777.01316149965
76794.60249999963,72685.07339742535,75371.23224649721,76583.84382299965
76810.36499999963,73228.3778741969,75303.57313819851,77662.83198449964
76111.85499999963,73998.71328967864,75101.91552389017,78341.33264599965
75545.06249999964,73544.4993918328,73360.85557406297,77566.45014599964
74961.12749999964,72805.83710152446,73822.0379253732,77038.54514599964
75777.01316149965,72020.18232338193,74542.57551425583,76096.99764599964
76583.84382299965,73258.46635167407,77698.06271810854,75524.18764599964
77662.83198449964,74741.79739149385,79017.11548781092,74193.05264599965
78341.33264599965,76504.7353037032,78931.61256952702,72740.08014599964
77566.45014599964,77630.89435381479,78048.40691820878,71937.86264599964
77038.54514599964,76755.61279426748,75135.52215759041,71073.91264599963
76096.99764599964,75971.60875965835,74311.2720262122,70745.16764599964
75524.18764599964,74687.58145485459,72213.3997028666,70586.36514599963
74193.05264599965,73847.12166092401,71088.03039361742,69855.02014599965
72740.08014599964,72100.96961276274,69489.40680136072,69574.88014599966
71937.86264599964,70299.91092646377,68592.21472625242,68882.18264599965
71073.91264599963,69504.08234658436,69187.72086536337,68332.48264599965
70745.16764599964,68736.47007959418,69062.26123662335,72345.33111224967
70586.36514599963,68467.85824971837,68832.6670867621,76054.49207849966
69855.02014599965,68333.90842610323,68735.03173856263,80533.03304474965
69574.88014599966,67497.68702773137,67383.19928573899,84576.44651099965
68882.18264599965,67275.15391074083,67339.20266694068,84296.68401099966
68332.48264599965,66637.08452742225,70891.98857995299,84101.45401099965
72345.33111224967,66115.36199388368,74664.22728221124,82204.33687949965
76054.49207849966,71534.43575401668,85088.01692296438,80403.57474799966
80533.03304474965,76810.88130711373,89942.67086592663,78395.12261649966
84576.44651099965,82778.3423138969,91300.21544182705,76277.62798499966
84296.68401099966,88109.65402143137,91169.45532140574,75415.01298499966
84101.45401099965,87800.68076858578,83923.68954428076,74756.63548499966
82204.33687949965,87110.45350775792,81016.41204547705,73652.42403599966
80403.57474799966,84205.86698599544,76094.48019732292,72644.07258699967
78395.12261649966,81157.6773435987,73299.9849082114,71827.70863799966
76277.62798499966,77858.82750070238,72023.80660262298,71009.57468899967
75415.01298499966,74838.41959106544,71645.04175839829,70753.47718899966
74756.63548499966,73724.75843756532,72398.98918943117,70691.97968899965
73652.42403599966,73155.74433252934,71941.55067425933,70636.60468899965
72644.07258699967,71818.1893139909,70267.27680411705,70777.95468899966
71827.70863799966,70302.8629317915,68924.98055898883,71199.32468899965
71009.57468899967,69119.30543048077,68589.59118792404,71822.63468899965
70753.47718899966,68118.0691650224,68470.55891406073,72359.53718899966
70691.97968899965,67936.70053542331,69198.7707186977,72423.46718899967
70636.60468899965,68159.19399491155,69937.86420555897,69892.63730324966
70777.95468899966,68443.44409986252,70690.95847175753,67169.79491749968
71199.32468899965,68955.36214215444,71732.12057098054,64258.12253174968
71822.63468899965,69788.40433075828,72702.92654426105,61731.280145999684
72359.53718899966,70776.22148887457,73024.86412326038,61491.78764599969
72423.46718899967,71542.6192448567,70390.51411113181,61209.697645999695
69892.63730324966,71634.64282655698,67076.71380240437,60992.47264599969
67169.79491749968,68355.40279235196,60762.7102786838,60741.125145999686
64258.12253174968,64659.052584696234,57265.682625581416,60857.57514599969
61731.280145999684,60999.38969766142,56488.80370483076,60789.02764599968
61491.78764599969,58003.47607908288,56584.016007948005,61164.24014599969
61209.697645999695,57979.00822635935,59419.02819417365,61611.16764599969
60992.47264599969,58275.98508475803,60115.681719976834,60746.594484499685
60741.125145999686,58631.0841437729,60855.021368090645,60528.40132299968
60857.57514599969,58889.12394449286,60890.29638292427,60212.51316149967
60789.02764599968,59575.40611003943,61592.507296764976,60186.234999999666
61164.24014599969,59773.4160190428,61479.393201625266,61334.47999999967
61611.16764599969,60265.623456491696,60918.742744812866,61679.58999999968
60746.594484499685,60891.07018730612,61043.827401849296,62009.44749999968
60528.40132299968,59945.23710496221,59460.66144688317,61820.20499999968
60212.51316149967,59839.366445374166,60266.355547622756,61732.12499999968
60186.234999999666,59757.12917856536,61442.88295634916,61846.87499999968
61334.47999999967,59886.24574408721,62022.30435152397,61973.62999999968
61679.58999999968,61343.969604190184,63750.638229382894,62418.142499999674
62009.44749999968,61799.078274431755,62830.69220406817,62773.51249999968
61820.20499999968,62126.21714192643,62672.054897885806,62830.81999999969
61732.12499999968,61848.26101307025,62071.88340609209,63096.927499999685
61846.87499999968,61737.4034225675,62125.832189049914,63260.74249999967
61973.62999999968,61836.66119364637,62641.424152345935,62983.18249999967
62418.142499999674,61906.90784939401,63012.38037694933,63096.88999999966
62773.51249999968,62417.71135063158,63648.424679633485,62876.49249999965
62830.81999999969,62962.16672116791,64148.42551863816,62950.84749999965
63096.927499999685,63140.89730066583,64082.12290433199,63444.337499999645
63260.74249999967,63502.87776252837,63973.01145015964,63619.822499999646
62983.18249999967,63670.83389436909,63856.843411857124,63758.572499999646
63096.88999999966,63153.97188345663,62910.56986124993,63649.34499999964
62876.49249999965,63104.36034807445,63336.50514313328,63720.794999999634
62950.84749999965,62771.70165197784,63523.958197854095,64303.804999999644
63444.337499999645,62869.30702712739,64095.656346184565,64769.302499999634
63619.822499999646,63556.4021714712,64843.989249879465,65352.30999999963
63758.572499999646,63835.368740438156,64429.30562176943,66154.34999999963
63649.34499999964,63940.73046207996,64336.2786095579,66821.32999999964
63720.794999999634,63707.93761876423,64504.889191629256,67924.91499999964
64303.804999999644,63739.21747370643,65096.39179561617,68865.93499999963
64769.302499999634,64489.457276093606,66342.91888103826,69813.14499999964
65352.30999999963,65118.43930799882,67154.69314545793,71011.02499999963
66154.34999999963,65838.05525662776,68059.43061234336,71505.23999999963
66821.32999999964,66891.2436763022,69605.71726774957,72091.83999999962
67924.91499999964,67807.7070733982,70509.91031967259,72525.89999999962
68865.93499999963,69208.09114235753,71987.03212743695,72529.81999999963
69813.14499999964,70341.75124379032,73027.52885095004,72664.99999999962
71011.02499999963,71392.3437494598,73523.35493698112,73077.57999999962
71505.23999999963,72759.22135996216,74482.51155898934,73887.92499999962
72091.83999999962,73277.4399879326,74159.68912496624,75216.28999999963
72525.89999999962,73820.9724953424,74146.67867627436,77481.16999999963
72529.81999999963,74163.38528460983,74019.10128517615,79832.41999999963
72664.99999999962,73942.49464917305,73806.4270584875,82341.27999999962
73077.57999999962,73819.49360098565,74598.64692753869,84816.62499999962
73887.92499999962,74124.82993039078,76272.47834448352,86673.43999999961
75216.28999999963,75022.88398443814,79138.19676892042,87204.7324999996
77481.16999999963,76599.24078408934,82266.13482055244,86944.7949999996
79832.41999999963,79391.64945100152,86150.52850713057,85392.6549999996
82341.27999999962,82332.2763803786,89044.10152642748,83823.2299999996
84816.62499999962,85360.31505441718,91201.71124562086,82775.4374999996
86673.43999999961,88272.72236611317,91740.29163786717,82055.48499999961
87204.7324999996,90370.30680672212,90723.28580930203,81700.9349999996
86944.7949999996,90712.21726762704,87367.89935079264,81360.48999999961
85392.6549999996,89910.8928188867,84403.55971235939,81366.7924999996
83823.2299999996,87466.42255322963,81364.87962930316,81539.5674999996
82775.4374999996,84925.85389751056,80093.40033038727,82033.20999999958
82055.48499999961,83060.96976604532,80060.60486574624,82594.01499999958
81700.9349999996,81740.87231050024,80115.53607553852,82733.46249999959
81360.48999999961,80966.09360236456,80616.65679855575,81965.0474999996
81366.7924999996,80353.1869042578,80878.12497626044,81264.62499999959
81539.5674999996,80276.83960273908,81721.91595707102,80724.26499999959
82033.20999999958,80452.19681594727,82337.22688919585,80510.01499999959
82594.01499999958,80985.26965712442,82693.36628657623,80387.87249999959
82733.46249999959,81588.38095216212,81976.5762663983,80667.3524999996
81965.0474999996,81714.74958325349,80861.71055997752,80235.6024999996
81264.62499999959,80745.12199952725,79243.33902245473,80042.7424999996
80724.26499999959,79862.65499628126,78966.30376052597,80006.98499999961
80510.01499999959,79224.76241932713,78962.09441039813,79033.33749999962
80387.87249999959,78962.30576428807,79612.95783129653,78548.12749999962
80667.3524999996,78763.9240662006,79358.24387876892,78549.55999999963
80235.6024999996,79132.2844287463,79841.81693837872,78884.88999999964
80042.7424999996,78751.07668785007,79163.83345309993,80176.29249999962
80006.98499999961,78617.96628136704,78358.60806059274,81137.90249999962
79033.33749999962,78669.4466765453,77955.93028007496,81462.94499999963
78548.12749999962,77490.09039188489,76703.29010867809,81899.02999999962
78549.55999999963,76768.52626845529,77369.5603130082,81952.76499999964
78884.88999999964,76827.9034637798,79414.45122579244,82606.57999999964
80176.29249999962,77466.89488402694,81112.58862056008,83209.70499999962
81137.90249999962,79285.38304258848,82871.93805175058,82984.57249999962
81462.94499999963,80723.9845507993,83285.56781726895,83090.09249999962
81899.02999999962,81244.2711522753,82619.81245073066,82469.02749999962
81952.76499999964,81780.96274053768,83215.9984902994,82449.86749999961
82606.57999999964,81844.14705608337,83226.73128765526,83030.23499999962
83209.70499999962,82532.94499443234,83527.34986246953,82876.92999999961
82984.57249999962,83150.13800757978,83649.77304662862,83219.43499999962
83090.09249999962,82759.85365584375,82166.71835993683,83060.69999999962
82469.02749999962,82785.8177530813,82515.60228866205,83174.41749999962
82449.86749999961,82035.3044791678,82236.17200517052,83219.49749999962
83030.23499999962,81924.6418713847,82525.88509439719,82864.42749999961
82876.92999999961,82486.26811422064,83454.1214890502,82606.33249999961
83219.43499999962,82152.9203690215,82482.43826114498,81674.42249999961
83060.69999999962,82399.00343279683,83145.00733105128,81242.62749999962
83174.41749999962,82197.07734544095,82721.57277263505,81584.56999999963
83219.49749999962,82379.90008345785,82653.24138585557,81540.12499999962
82864.42749999961,82419.50305669608,82206.02801934791,82098.25249999961
82606.33249999961,81876.28615690878,80674.90142151565,83450.98499999961
81674.42249999961,81406.74793921434,80243.79629681616,84114.85249999962
81242.62749999962,80193.56545748464,79783.77239225728,85629.29749999961
81584.56999999963,79606.47909816958,80222.00298378784,86455.62749999962
81540.12499999962,80060.14605296282,81772.33227450261,86074.89499999963
82098.25249999961,80087.32631360435,82842.87107628568,85858.23499999962
83450.98499999961,80753.23361114433,84227.62769597815,84100.36749999961
84114.85249999962,82515.76503395507,86921.83629623514,82346.25249999962
85629.29749999961,83531.45315421137,87189.1053980795,80905.61749999961
86455.62749999962,85433.75248670441,87748.06237235815,79110.20249999962
86074.89499999963,86500.37901627414,86819.8864685748,78715.13249999963
85858.23499999962,85993.28183910604,83522.88817061749,78450.45999999961
84100.36749999961,85540.54518322102,81632.57608853847,78621.6074999996
82346.25249999962,83262.13409887781,78214.77830607124,79102.2874999996
80905.61749999961,80852.52608253773,75999.31847745004,79273.43499999959
79110.20249999962,78829.02350862841,75751.84296045163,79760.89999999959
78715.13249999963,76509.43967491412,75109.40631267213,80736.00249999958
78450.45999999961,75966.58547603332,76975.32378321294,81621.00349874957
78621.6074999996,75811.0917142916,77962.28963397973,82663.81949749959
79102.2874999996,76246.44020781228,78844.36643720815,84521.75049624959
79273.43499999959,77036.97946832192,79765.32511629819,85557.3464949996
79760.89999999959,77438.22994564293,80392.14882148162,87155.85649499959
80736.00249999958,78147.7836292602,81541.08702202335,89303.9214949996
81621.00349874957,79468.7601594397,83219.46158847732,91130.4039949996
82663.81949749959,80707.4358055671,85186.76219519574,93871.3289949996
84521.75049624959,82092.35344862792,86599.92074942189,96214.7239949996
85557.3464949996,84512.28893952632,89451.843288645,98396.4739949996
87155.85649499959,85970.44407496684,90943.37916420192,99720.7289949996
89303.9214949996,87958.2119345085,93416.41444822165,101015.2289949996
91130.4039949996,90579.47038824856,96896.25455510718,109102.9375159996
93871.3289949996,92786.63181251504,99019.7222664972,116336.00853699958
96214.7239949996,95971.50103660217,102319.40238488074,123971.79955799956
98396.4739949996,98744.16687695074,103462.99267594755,130798.02307899955
99720.7289949996,101290.12564819127,104691.45467263191,131726.57807899956
101015.2289949996,102748.62613438103,111754.22165617139,132800.3280789996
109102.9375159996,104053.89498885634,118727.79876803362,135571.7929047496
116336.00853699958,112986.55900967348,133865.5234896493,138280.9877304996
123971.79955799956,121072.84104954934,140694.76924280403,139721.0550562496
130798.02307899955,129849.78327798651,143134.52954955565,141800.1048819996
131726.57807899956,137747.1303673029,143895.9717617247,141842.8448819996
132800.3280789996,139058.3164516011,140235.70685361573,142936.7273819996
135571.7929047496,140069.63563702023,141828.354616375,148221.0623254996
138280.9877304996,142007.96876754417,143377.66514180487,153702.0847689996
139721.0550562496,143582.25594129387,144718.97306177916,159398.1397124996
141800.1048819996,143767.20861766365,143247.41116505594,164438.0396559996
141842.8448819996,144837.6571390179,144928.47255854303,165242.34965599963
142936.7273819996,144253.2344419409,148090.06698580598,165415.0121559996
148221.0623254996,144597.51113381662,153730.5390269025,164135.81929874961
153702.0847689996,148435.85833326334,162142.72969361278,162670.10144149963
159398.1397124996,152254.6973463684,166742.80480301956,161203.70358424963
164438.0396559996,156514.03537110586,167654.64281572474,159737.53322699963
165242.34965599963,160475.45962895273,167123.2061910702,160359.2282269996
165415.0121559996,160872.52376118678,161725.01990494438,160655.2532269996
164135.81929874961,160660.29663760745,158795.93690788865,161804.4801967496
162670.10144149963,158729.64384336304,154774.6176838774,162400.8296664996
161203.70358424963,156353.68687012373,152202.47229279258,162306.1291362496
159737.53322699963,153829.06713991455,152225.82150761507,161536.1811059996
160359.2282269996,151467.33729562678,152397.3252551727,160163.7511059996
160655.2532269996,151168.8947620388,155376.95085334286,159124.8311059996
161804.4801967496,150778.18243975707,155720.44078361132,162495.32084174958
162400.8296664996,151256.04212335162,156287.62066202154,166643.35057749957
162306.1291362496,151257.01373215806,154789.16100965705,171221.0328132496
161536.1811059996,150775.51547272713,152655.33670854894,175357.55504899958
160163.7511059996,149765.05883798306,150818.23676926206,175689.0150489996
159124.8311059996,148282.78698395396,153526.7700861391,175664.2175489996
162495.32084174958,147167.30406394176,157962.9809767559,175728.4868389996
166643.35057749957,149967.64918850252,166525.2573660738,176087.69112899964
171221.0328132496,153477.25882739294,171754.30082800207,175800.09041899967
175357.55504899958,157683.6375625954,173184.76275101517,176380.09970899968
175689.0150489996,161643.4920443094,173103.36738564377,176385.02470899967
175664.2175489996,162387.9955542279,169889.8482712627,176039.03720899965
175728.4868389996,162750.6964607156,169457.2607846386,173812.41918774968
176087.69112899964,162751.36402867106,168388.44032717042,171019.45116649967
175800.09041899967,162757.88768780004,168751.43715497977,167787.72814524965
176380.09970899968,162102.75566411525,168043.14841437904,165871.45262399968
176385.02470899967,162308.76647420845,168525.12363789612,165309.74512399966
176039.03720899965,162138.10041304363,165848.58133863285,163930.85262399964
173812.41918774968,161738.21398856226,162657.2603163239,160877.36566999962
171019.45116649967,159633.06818418068,157451.23150516843,157169.84621599963
167787.72814524965,156905.04181986293,154565.07227882315,153088.64176199964
165871.45262399968,153693.25010889926,153207.02891339344,150021.75480799962
165309.74512399966,151569.0059123665,152751.23748493753,148631.3398079996
163930.85262399964,150538.25785561028,150842.2164755501,147325.0923079996
160877.36566999962,149024.77554726804,146850.28332940215,143553.17365299963
157169.84621599963,146225.42516505675,141628.20193474804,139315.6549979996
153088.64176199964,142997.06322771375,138082.16973312048,136034.93384299963
150021.75480799962,139433.09141514436,136259.95558605596,131802.23518799964
148631.3398079996,136571.45892556477,135670.17374184562,130557.32268799964
147325.0923079996,135053.32016549367,133484.5783125446,129667.82268799964
143553.17365299963,133797.3604579455,129971.20564961375,125066.47225674964
139315.6549979996,130491.10457649393,125131.3365723686,120643.05932549963
136034.93384299963,126880.50545559076,120764.49806822161,116399.08889424964
131802.23518799964,124244.76705632197,120497.52139868053,111440.37846299964
130557.32268799964,120553.06173362359,118737.16743402588,109713.74346299964
129667.82268799964,119366.05650820631,116920.14380119772,108776.09846299962
125066.47225674964,118659.1053481777,113515.71386768707,113205.95527524961
120643.05932549963,114456.52216642491,106396.35144595396,117423.7220874996
116399.08889424964,110324.3227892819,101569.18164505412,121805.39139974958
111440.37846299964,106464.88936538104,99942.02914197938,125846.32821199957
109713.74346299964,101684.49802745639,98063.28847876487,124137.34821199959
108776.09846299962,99799.55876659686,105486.72324794727,122919.8682119996
113205.95527524961,98982.36635974715,111286.25432552716,117675.58403474958
117423.7220874996,104405.3810841716,122591.02965393258,112389.4873574996
121805.39139974958,109926.53821242265,127868.7848192854,106835.28568024961
125846.32821199957,115807.34922906771,127369.84774874938,101562.49900299963
124137.34821199959,121095.98120214356,125962.64460533163,100121.99900299963
122919.8682119996,119942.99715651525,114359.76078086697,98805.09900299963
117675.58403474958,118871.32255738144,108508.47199036555,96494.84139799964
112389.4873574996,113194.07845725006,97879.95904926151,94440.51379299964
106835.28568024961,107114.06615413656,91732.41544817179,92381.89118799964
101562.49900299963,100600.87825814945,89624.23182500778,89918.32608299964
100121.99900299963,94610.55139649622,88798.50816739678,89891.88108299964
98805.09900299963,92782.09929048081,90695.61743036498,89770.88108299964
96494.84139799964,91480.5813747651,89525.82232352263,87706.51428599964
94440.51379299964,88921.76035361066,86445.14822154249,86485.26498899964
92381.89118799964,86504.67689808628,83824.40556334877,85107.88569199965
89918.32608299964,84327.45688805927,83543.45028033387,84445.10389499964
89891.88108299964,81708.23583850007,82661.30218621923,85342.23889499964
89770.88108299964,81851.72163902337,83286.02634825418,85609.01889499964
87706.51428599964,82226.77585747877,82834.01692823475,83139.45979624963
86485.26498899964,80400.90148911314,79956.01096322268,79730.10819749965
85107.88569199965,79527.91923850149,80436.88130584011,76635.85659874965
84445.10389499964,78741.04333976717,81472.51104445885,73691.10499999966
85342.23889499964,78634.25725283429,82495.9545360213,73156.85499999966
85609.01889499964,80078.28440307906,81834.80728545578,72777.10499999966
83139.45979624963,80806.96456957831,78249.48130361798,72703.24999999967
79730.10819749965,78159.24960461377,72171.4248436596,72911.83499999967
76635.85659874965,74271.66761605677,67677.61319981296,72567.69999999966
73691.10499999966,70935.2257657682,67071.80206310353,72229.01999999967
73156.85499999966,67769.75401749548,66550.32275945313,72267.02499999967
72777.10499999966,67344.12326443517,69310.85224015807,71605.18999999968
72703.24999999967,67380.67921957972,70663.9081419585,72586.70519324968
72911.83499999967,68020.14983464636,71619.32057552849,73404.92788649967
72567.69999999966,69167.51738651088,72193.59510986858,73563.72307974967
72229.01999999967,69542.91365092366,71595.69040802964,73987.02327299968
72267.02499999967,69454.2262566047,70359.64451779591,73669.90827299967
71605.18999999968,69544.61892352272,71403.51204524118,73239.77077299968
72586.70519324968,68753.26998900772,71440.16220449204,75262.62846199967
73404.92788649967,70174.46598469696,73930.2542400014,77541.90615099965
73563.72307974967,71742.90532925277,74954.49117524609,79571.14383999964
73987.02327299968,72374.1949320733,74134.20178601421,81971.66152899964
73669.90827299967,73042.90634550535,73834.56886411669,82465.20152899963
73239.77077299968,72695.12822665539,74763.10999876124,82861.47652899963
75262.62846199967,72031.84493385119,76485.99045184362,81022.54499524964
77541.90615099965,74475.52700664997,81413.10345653912,78713.38846149964
79571.14383999964,77526.01843657627,84819.59565632483,76263.23192774964
81971.66152899964,80223.99432852323,85559.91272639048,73204.88539399965
82465.20152899963,83340.77162115456,86757.87157124546,72323.58039399964
82861.47652899963,84132.13542723293,82798.1014289731,71614.33039399964
81022.54499524964,84515.46980169021,79829.05479745977,70585.05539399965
78713.38846149964,81894.82851782975,74082.0982179638,69850.36539399964
76263.23192774964,78351.42242499678,69592.52895002539,69207.73539399964
73204.88539399965,74731.05268696346,68176.46731739625,68452.90789399963
72323.58039399964,70644.67094414888,66752.01491829456,67789.65789399963
71614.33039399964,69374.35769936058,68331.21543712533,67438.85789399964
70585.05539399965,68708.39917754679,68360.90809627163,66955.98789399964
69850.36539399964,67608.66854792889,67454.23927213022,66569.22539399963
69207.73539399964,66748.61794786017,66805.8938182121,66506.22539399963
68452.90789399963,66139.05239432253,66101.71975442838,66551.26789399964
67789.65789399963,65386.73387785624,65365.571109333265,66244.83039399964
67438.85789399964,64648.8548232184,64778.00695564691,66230.00289399964
66955.98789399964,64378.61373095627,64894.422975868576,65653.02539399965
66569.22539399963,64123.323517062716,65048.43874285108,65142.47789399965
66506.22539399963,64071.576259941874,65513.88464138896,64639.66539399965
66551.26789399964,64444.978082467955,65814.48039816492,63722.257893999646
66244.83039399964,64887.317863165634,66052.68924401086,63160.65539399965
66230.00289399964,64722.61695130568,65027.27462233397,62629.15039399965
65653.02539399965,64821.31786495637,64812.39776175051,61954.07539399964
65142.47789399965,64259.120719326835,63699.49755109919,61526.99039399964
64639.66539399965,63770.89225127576,62833.39611850691,61191.07039399963
63722.257893999646,63318.79837740725,62316.05304347399,60368.00539399963
63160.65539399965,62336.468826172255,61315.27503532621,60367.58039399963
62629.15039399965,61756.76289327555,61047.51811049971,60507.66539399963
61954.07539399964,61297.92476542148,60803.79452958957,60692.51039399962
61526.99039399964,60652.72446746989,60374.30513149741,61602.05539399961
61191.07039399963,60267.29485497423,59855.14961701758,62324.690393999605
60368.00539399963,60046.89415493049,60071.62636868097,62842.61789399961
60367.58039399963,59172.26529177527,59622.88503645233,63304.00539399961
60507.66539399963,59304.13887990521,60760.77830562165,63717.815393999605
60692.51039399962,59742.41707140861,62063.71829269465,63766.167893999605
61602.05539399961,60176.45769355124,62946.38866464814,64366.0803939996
62324.690393999605,61465.2967753012,64447.55040265444,64761.0978939996
62842.61789399961,62558.51696495754,64905.61741303445,64747.44289399961
63304.00539399961,63265.08146433866,65037.87567063607,65038.2053939996
63717.815393999605,63772.27365427269,64860.09035192572,64711.1353939996
63766.167893999605,64201.599164630985,65301.9346573261,64689.6353939996
64366.0803939996,64125.126281021636,65141.999941648704,64869.625393999595
64761.0978939996,64738.28083851778,65753.92716892934,64945.1403939996
64747.44289399961,65209.596208034214,65988.46854982985,64821.775393999604
65038.2053939996,65125.95192609157,65202.004390745555,64932.52539399961
64711.1353939996,65402.16147245043,65506.69560917478,65284.99539399962
64689.6353939996,64952.27189475164,64937.31744564031,64576.62904549963
64869.625393999595,64818.13369800056,65206.62709262796,64406.53019699963
64945.1403939996,64971.661108586384,65316.767118589254,64036.42884849962
64821.775393999604,65029.15787734333,65380.77496873837,63132.16749999962
64932.52539399961,64808.57293515347,65509.25278614224,63422.22999999961
65284.99539399962,64930.91632976099,65119.21142524988,63492.55249999961
64576.62904549963,65454.94560801692,65340.790724452294,63672.297499999615
64406.53019699963,64542.681775175304,63588.072694223076,63747.60499999962
64036.42884849962,64138.892391508874,63026.23735415795,63821.37749999962
63132.16749999962,63622.16009367686,63094.91515233829,64111.04499999961
63422.22999999961,62452.260470919995,62453.59203547448,64326.26999999961
63492.55249999961,62792.84653648755,64021.94860963531,64681.37249999961
63672.297499999615,63055.55766049973,64141.431262410006,64846.4174999996
63747.60499999962,63398.72559470688,64432.16169553498,65155.622499999605
63821.37749999962,63542.777340835964,64594.222093694574,65353.349999999606
64111.04499999961,63703.50754527774,64789.03174198771,66113.7849999996
64326.26999999961,64135.46697474738,65349.117261812855,66961.4899999996
64681.37249999961,64431.29707037111,65390.94309736278,67552.7874999996
64846.4174999996,64843.631819586066,65867.28794561441,68235.2549999996
65155.622499999605,65052.16914305519,65951.40331109747,68914.0699999996
65353.349999999606,65479.69684664236,66983.45419677277,70080.8149999996
66113.7849999996,65790.43981552825,67774.500192752,71231.8249999996
66961.4899999996,66787.72354992367,69085.57144519217,72402.5749999996
67552.7874999996,67888.76535571148,70004.92890421467,72552.5699999996
68235.2549999996,68592.73889827542,70440.19065860714,72328.73499999961
68914.0699999996,69346.38181007907,71705.09623878894,72113.43249999962
70080.8149999996,70150.36000668193,72907.41808958244,71634.83749999962
71231.8249999996,71574.30972018739,74699.09138654033,71816.09249999962
72402.5749999996,72951.70400458196,74918.9042455443,72484.23249999962
72552.5699999996,74271.82376747209,74769.26512756303,73223.03499999963
72328.73499999961,74246.43966120573,73295.74739957134,74162.92749999963
72113.43249999962,73680.48909822272,72110.0062568231,75310.25749999963
71634.83749999962,73150.68634858972,72046.05974627606,76180.48749999962
71816.09249999962,72300.8021144762,72196.95520570596,77474.73749999962
72484.23249999962,72231.31886564792,73590.93103928903,78627.15749999962
73223.03499999963,72915.70325446966,75337.35055661289,79651.43749999962
74162.92749999963,73826.3179961738,76876.44132411177,80708.15749999962
75310.25749999963,75016.87256804729,78134.27383725451,81648.41999999962
76180.48749999962,76462.7553589207,79705.90988951507,82415.67499999962
77474.73749999962,77476.00123799343,80414.00062411847,83182.92999999963
78627.15749999962,78889.28308337914,81761.78091577678,84080.42999999963
79651.43749999962,80130.25390745237,82665.32711791983,84935.66749999963
80708.15749999962,81219.18447727617,83514.45254663564,86596.48499999962
81648.41999999962,82373.62758851009,84401.75080610956,88386.43499999962
82415.67499999962,83419.20094154423,85111.24630639986,89830.44249999961
83182.92999999963,84214.32560075774,85777.17127888402,91090.19249999961
84080.42999999963,84933.67138265222,86524.72626715947,91113.50499999961
84935.66749999963,85778.60751715535,88262.94116629126,90617.18999999961
86596.48499999962,86576.83207113229,89984.73479139422,89777.91999999962
88386.43499999962,88381.44671347117,92415.35815766988,88249.66999999962
89830.44249999961,90440.55676726162,94040.39671618295,87074.39749999963
91090.19249999961,92064.99746225832,93765.83345439873,85546.14749999963
91113.50499999961,93386.41187735909,92981.10926889363,84255.86499999964
90617.18999999961,93201.33857608645,90544.40037577812,83552.93999999964
89777.91999999962,92237.48446373729,87942.23182297229,82766.40249999963
88249.66999999962,90762.60377670008,85901.12864194278,82077.31999999963
87074.39749999963,88433.8838458925,83220.99509200339,81225.07499999962
85546.14749999963,86468.02510397782,82000.0206868632,80370.49999999962
84255.86499999964,84212.07008031418,80815.38261596144,79727.61749999961
83552.93999999964,82345.51702896033,80205.49119799452,80094.44999999962
82766.40249999963,81307.55956876447,80139.63791347179,80992.62999999963
82077.31999999963,80274.43371426596,79171.57483038916,81767.60749999963
81225.07499999962,79326.31041116401,78268.49374788371,83369.42249999964
80370.49999999962,78222.92633414638,77322.12973290923,84483.70499999964
79727.61749999961,77193.14658140477,77601.20348510257,84653.14999999964
80094.44999999962,76495.41744305777,78722.27517200979,85405.80749999965
80992.62999999963,77136.00673016858,80842.81767981568,84873.13249999966
81767.60749999963,78549.24478706215,83475.65338190022,84415.11499999966
83369.42249999964,79819.12427791899,84829.91003792483,84473.24249999967
